cveId,assignerShortName,dateReserved,datePublished,dateUpdated,"version",baseSeverity,baseScore,vectorString
2023-33078,qualcomm,2023-05-17T09:28:53.140Z,2024-03-04T10:48:33.112Z,2024-03-04T10:48:33.112Z,FastConnect,MEDIUM,5.1,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:L
2023-33079,qualcomm,2023-05-17T09:28:53.140Z,2023-12-05T03:04:14.409Z,2023-12-05T03:04:14.409Z,AR8035,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-3308,VulDB,2023-06-18T07:49:21.370Z,2023-06-18T09:00:03.513Z,2024-02-13T07:34:17.777Z,1.1.8,MEDIUM,5.5,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L
2023-33080,qualcomm,2023-05-17T09:28:53.140Z,2023-12-05T03:04:15.707Z,2023-12-05T03:04:15.707Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33081,qualcomm,2023-05-17T09:28:53.140Z,2023-12-05T03:04:16.996Z,2023-12-05T03:04:16.996Z,AQT1000,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33082,qualcomm,2023-05-17T09:28:53.140Z,2023-12-05T03:04:18.133Z,2023-12-05T03:04:18.133Z,AR8035,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33083,qualcomm,2023-05-17T09:28:53.140Z,2023-12-05T03:04:19.198Z,2023-12-05T03:04:19.198Z,AR8035,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33084,qualcomm,2023-05-17T09:28:53.141Z,2024-03-04T10:48:34.598Z,2024-03-04T10:48:34.598Z,AR8035,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33085,qualcomm,2023-05-17T09:28:53.141Z,2024-01-02T05:38:37.667Z,2024-01-02T05:38:37.667Z,AR8035,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-33086,qualcomm,2023-05-17T09:28:53.141Z,2024-03-04T10:48:35.955Z,2024-03-04T10:48:35.955Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33087,qualcomm,2023-05-17T09:28:53.141Z,2023-12-05T03:04:20.279Z,2023-12-05T03:04:20.279Z,AR8035,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-33088,qualcomm,2023-05-17T09:28:53.141Z,2023-12-05T03:04:21.594Z,2023-12-05T03:04:21.594Z,315,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33089,qualcomm,2023-05-17T09:28:53.141Z,2023-12-05T03:04:23.127Z,2023-12-05T03:04:23.127Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-3309,VulDB,2023-06-18T11:23:26.924Z,2023-06-18T11:31:03.536Z,2023-10-23T13:30:45.859Z,1.0,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
2023-33090,qualcomm,2023-05-17T09:28:53.141Z,2024-03-04T10:48:37.330Z,2024-03-04T10:48:37.330Z,AR8035,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
,,,,,,,,
2023-33092,qualcomm,2023-05-17T09:28:53.142Z,2023-12-05T03:04:24.232Z,2023-12-05T03:04:24.232Z,AQT1000,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
,,,,,,,,
2023-33094,qualcomm,2023-05-17T09:28:53.142Z,2024-01-02T05:38:38.853Z,2024-01-02T05:38:38.853Z,AR8035,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33095,qualcomm,2023-05-17T09:28:53.142Z,2024-03-04T10:48:38.728Z,2024-03-04T10:48:38.728Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33096,qualcomm,2023-05-17T09:28:53.142Z,2024-03-04T10:48:40.079Z,2024-03-04T10:48:40.079Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33097,qualcomm,2023-05-17T09:28:53.142Z,2023-12-05T03:04:25.294Z,2023-12-05T03:04:25.294Z,AR8035,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33098,qualcomm,2023-05-17T09:28:53.142Z,2023-12-05T03:04:26.582Z,2023-12-05T03:04:26.582Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
,,,,,,,,
2023-3310,VulDB,2023-06-18T11:35:41.600Z,2023-06-18T12:00:04.928Z,2023-10-23T13:31:59.026Z,1.0,MEDIUM,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L
,,,,,,,,
,,,,,,,,
,,,,,,,,
2023-33103,qualcomm,2023-05-17T09:28:53.143Z,2024-03-04T10:48:41.447Z,2024-03-04T10:48:41.447Z,AR8035,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33104,qualcomm,2023-05-17T09:28:53.143Z,2024-03-04T10:48:43.703Z,2024-03-04T10:48:43.703Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33105,qualcomm,2023-05-17T09:28:53.143Z,2024-03-04T10:48:45.127Z,2024-03-04T10:48:45.127Z,AR8035,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33106,qualcomm,2023-05-17T09:28:53.143Z,2023-12-05T03:04:27.889Z,2023-12-05T03:04:27.889Z,AR8035,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33107,qualcomm,2023-05-17T09:28:53.143Z,2023-12-05T03:04:29.196Z,2023-12-05T03:04:29.196Z,315,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33108,qualcomm,2023-05-17T09:28:53.143Z,2024-01-02T05:38:40.125Z,2024-01-02T05:38:40.125Z,QAM8255P,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33109,qualcomm,2023-05-17T09:28:53.144Z,2024-01-02T05:38:41.562Z,2024-01-02T05:38:41.562Z,315,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-3311,VulDB,2023-06-18T14:32:21.076Z,2023-06-18T15:00:04.431Z,2023-10-23T13:33:12.178Z,1.0,LOW,2.4,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:L/A:N
2023-33110,qualcomm,2023-05-17T09:28:53.144Z,2024-01-02T05:38:43.225Z,2024-01-02T05:38:43.225Z,315,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
,,,,,,,,
2023-33112,qualcomm,2023-05-17T09:28:53.144Z,2024-01-02T05:38:44.471Z,2024-01-02T05:38:44.471Z,AR8035,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33113,qualcomm,2023-05-17T09:28:53.144Z,2024-01-02T05:38:45.672Z,2024-01-02T05:38:45.672Z,AR8035,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-33114,qualcomm,2023-05-17T09:28:53.144Z,2024-01-02T05:38:46.886Z,2024-01-02T05:38:46.886Z,315,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
,,,,,,,,
2023-33116,qualcomm,2023-05-17T09:28:53.145Z,2024-01-02T05:38:48.059Z,2024-01-02T05:38:48.059Z,AR8035,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33117,qualcomm,2023-05-17T09:28:53.146Z,2024-01-02T05:38:49.188Z,2024-01-02T05:38:49.188Z,AR8035,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-33118,qualcomm,2023-05-17T09:28:53.146Z,2024-01-02T05:38:50.464Z,2024-01-02T05:38:50.464Z,AR8035,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
,,,,,,,,
2023-3312,redhat,2023-06-19T00:00:00,2023-06-19T00:00:00,2023-07-31T00:00:00,Kernel,,,
2023-33120,qualcomm,2023-05-17T09:28:53.146Z,2024-01-02T05:38:51.959Z,2024-01-02T05:38:51.959Z,315,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-33121,siemens,2023-05-17T13:17:47.573Z,2023-06-13T08:17:14.419Z,2023-06-13T08:17:14.419Z,All,LOW,3.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L/E:P/RL:O/RC:C
2023-33122,siemens,2023-05-17T13:17:47.573Z,2023-06-13T08:17:15.483Z,2023-06-13T08:17:15.483Z,All,LOW,3.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:O/RC:C
2023-33123,siemens,2023-05-17T13:17:47.573Z,2023-06-13T08:17:16.585Z,2023-06-13T08:17:16.585Z,All,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-33124,siemens,2023-05-17T13:17:47.573Z,2023-06-13T08:17:17.687Z,2023-06-13T08:17:17.687Z,All,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
,,,,,,,,
2023-33126,microsoft,2023-05-17T21:16:44.895Z,2023-06-13T23:26:22.404Z,2024-01-09T17:39:38.173Z,6.0.0,HIGH,7.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-33127,microsoft,2023-05-17T21:16:44.895Z,2023-07-11T17:03:05.826Z,2023-12-14T19:53:03.936Z,6.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-33128,microsoft,2023-05-17T21:16:44.895Z,2023-06-13T23:26:22.949Z,2024-01-09T17:39:38.720Z,6.0.0,HIGH,7.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-33129,microsoft,2023-05-17T21:16:44.895Z,2023-06-13T23:26:23.503Z,2024-01-09T17:39:39.282Z,16.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-3313,trellix,2023-06-19T08:42:42.658Z,2023-07-03T07:53:15.697Z,2023-07-03T07:53:15.697Z,11.6.3,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-33130,microsoft,2023-05-17T21:16:44.895Z,2023-06-13T23:26:24.055Z,2024-01-09T17:39:39.918Z,16.0.0,HIGH,7.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C
2023-33131,microsoft,2023-05-17T21:16:44.895Z,2023-06-13T23:26:24.683Z,2024-01-09T17:39:40.552Z,19.0.0,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33132,microsoft,2023-05-17T21:16:44.895Z,2023-06-13T23:26:25.242Z,2024-01-09T17:39:41.091Z,16.0.0,MEDIUM,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:L/A:N/E:U/RL:O/RC:C
2023-33133,microsoft,2023-05-17T21:16:44.896Z,2023-06-13T23:26:25.793Z,2024-01-09T17:39:41.606Z,19.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33134,microsoft,2023-05-17T21:16:44.896Z,2023-07-11T17:03:06.333Z,2023-12-14T19:53:04.452Z,16.0.0,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33135,microsoft,2023-05-17T21:16:44.896Z,2023-06-13T23:26:26.390Z,2024-01-09T17:39:42.140Z,6.0.0,HIGH,7.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-33136,microsoft,2023-05-17T21:16:44.896Z,2023-09-12T16:58:34.967Z,2023-12-14T20:11:51.167Z,2020.0.0,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:T/RC:C
2023-33137,microsoft,2023-05-17T21:16:44.896Z,2023-06-13T23:25:54.885Z,2024-01-09T17:39:10.903Z,19.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
,,,,,,,,
2023-33139,microsoft,2023-05-17T21:16:44.896Z,2023-06-13T23:25:55.404Z,2024-01-09T17:39:11.462Z,15.9.0,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C
2023-3314,trellix,2023-06-19T08:42:45.707Z,2023-07-03T08:02:29.010Z,2023-07-03T08:02:29.010Z,11.6.3,HIGH,8.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H
2023-33140,microsoft,2023-05-17T21:16:44.896Z,2023-06-13T23:26:26.972Z,2024-01-09T17:39:42.664Z,16.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C
2023-33141,microsoft,2023-05-17T21:16:44.897Z,2023-06-23T01:25:57.903Z,2024-01-09T17:39:43.253Z,1.0.0,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P/RL:O/RC:C
2023-33142,microsoft,2023-05-17T21:16:44.897Z,2023-06-13T23:26:28.027Z,2024-01-09T17:39:43.820Z,16.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C
2023-33143,microsoft,2023-05-17T21:16:44.897Z,2023-06-03T00:36:57.825Z,2023-12-14T15:45:42.991Z,1.0.0,HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:H/E:U/RL:O/RC:C
2023-33144,microsoft,2023-05-17T21:16:44.897Z,2023-06-13T23:26:28.666Z,2024-01-09T17:39:44.365Z,1.0.0,MEDIUM,6.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N/E:P/RL:O/RC:C
2023-33145,microsoft,2023-05-17T21:16:44.897Z,2023-06-13T23:26:29.222Z,2023-12-14T15:46:12.657Z,1.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C
2023-33146,microsoft,2023-05-17T21:16:44.897Z,2023-06-13T23:25:56.536Z,2024-01-09T17:39:12.609Z,16.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
,,,,,,,,
2023-33148,microsoft,2023-05-17T21:16:44.897Z,2023-07-11T17:02:16.278Z,2023-12-14T19:52:19.689Z,15.0.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33149,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:02:16.883Z,2023-12-14T19:52:20.229Z,19.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-3315,jenkins,2023-06-19T09:49:32.025Z,2023-06-19T20:10:21.312Z,2023-10-24T12:50:32.952Z,0,,,
2023-33150,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:02:17.520Z,2023-12-14T19:52:20.747Z,19.0.0,CRITICAL,9.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33151,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:02:18.559Z,2023-12-14T19:52:21.246Z,16.0.1,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C
2023-33152,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:02:19.310Z,2023-12-14T19:52:21.745Z,19.0.0,HIGH,7,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33153,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:02:19.832Z,2023-12-14T19:52:22.238Z,19.0.0,MEDIUM,6.8,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C
2023-33154,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:03:06.885Z,2023-12-14T19:53:04.947Z,10.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33155,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:03:07.438Z,2023-12-14T19:53:05.440Z,10.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33156,microsoft,2023-05-17T21:16:44.898Z,2023-07-11T17:03:07.979Z,2023-12-14T19:53:05.945Z,1.1.0.0,MEDIUM,6.3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C
2023-33157,microsoft,2023-05-17T21:16:44.899Z,2023-07-11T17:03:08.566Z,2023-12-14T19:53:06.426Z,16.0.0,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33158,microsoft,2023-05-17T21:16:44.899Z,2023-07-11T17:03:09.129Z,2023-12-14T19:53:06.922Z,16.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33159,microsoft,2023-05-17T21:16:44.899Z,2023-07-11T17:03:09.698Z,2023-12-14T19:53:07.412Z,16.0.0,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-3316,JFROG,2023-06-19T10:42:23.466Z,2023-06-19T11:10:41.964Z,2023-06-19T11:10:41.964Z,3.9.0,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-33160,microsoft,2023-05-17T21:16:44.899Z,2023-07-11T17:03:10.265Z,2023-12-14T19:53:07.978Z,16.0.0,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33161,microsoft,2023-05-17T21:16:44.899Z,2023-07-11T17:03:10.872Z,2023-12-14T19:53:08.529Z,16.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33162,microsoft,2023-05-17T21:16:44.899Z,2023-07-11T17:03:11.373Z,2023-12-14T19:53:09.023Z,19.0.0,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C
2023-33163,microsoft,2023-05-17T21:16:44.901Z,2023-07-11T17:03:12.030Z,2023-12-14T19:53:09.513Z,10.0.0,HIGH,7.5,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-33164,microsoft,2023-05-17T21:16:44.901Z,2023-07-11T17:03:12.624Z,2023-12-14T19:53:10.152Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-33165,microsoft,2023-05-17T21:16:44.902Z,2023-07-11T17:02:20.427Z,2023-12-14T19:52:22.731Z,16.0.0,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C
2023-33166,microsoft,2023-05-17T21:16:44.902Z,2023-07-11T17:02:20.994Z,2023-12-14T19:52:23.307Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-33167,microsoft,2023-05-17T21:16:44.902Z,2023-07-11T17:02:21.624Z,2023-12-14T19:52:23.871Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-33168,microsoft,2023-05-17T21:16:44.903Z,2023-07-11T17:02:22.199Z,2023-12-14T19:52:24.370Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-33169,microsoft,2023-05-17T21:16:44.903Z,2023-07-11T17:02:22.758Z,2023-12-14T19:52:24.870Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-3317,redhat,2023-06-19T00:00:00,2023-06-23T00:00:00,2023-06-23T00:00:00,KErnel,,,
2023-33170,microsoft,2023-05-17T21:16:44.903Z,2023-07-11T17:03:13.113Z,2023-12-14T19:53:10.714Z,17.2.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-33171,microsoft,2023-05-17T21:16:44.904Z,2023-07-11T17:03:13.720Z,2023-12-14T19:53:11.243Z,9.0.0,HIGH,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N/E:U/RL:O/RC:C
2023-33172,microsoft,2023-05-17T21:16:44.904Z,2023-07-11T17:02:23.333Z,2023-12-14T19:52:25.381Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-33173,microsoft,2023-05-17T21:16:44.904Z,2023-07-11T17:02:23.850Z,2023-12-14T19:52:25.906Z,10.0.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C
2023-33174,microsoft,2023-05-17T21:16:44.904Z,2023-07-11T17:02:24.397Z,2023-12-14T19:52:26.397Z,10.0.0,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C
2023-33175,GitHub_M,2023-05-17T22:25:50.696Z,2023-05-30T04:31:36.503Z,2023-05-30T04:31:36.503Z,3.1,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
2023-33176,GitHub_M,2023-05-17T22:25:50.696Z,2023-06-26T19:50:25.212Z,2023-06-26T19:50:25.212Z,3.1,MEDIUM,4.8,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:L
2023-33177,GitHub_M,2023-05-17T22:25:50.696Z,2023-05-30T19:12:01.606Z,2023-05-30T19:12:01.606Z,3.1,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-33178,GitHub_M,2023-05-17T22:25:50.696Z,2023-05-30T19:55:49.496Z,2023-05-30T19:55:49.496Z,3.1,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N
2023-33179,GitHub_M,2023-05-17T22:25:50.696Z,2023-05-30T20:07:13.870Z,2023-05-30T20:07:13.870Z,3.1,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N
2023-3318,VulDB,2023-06-19T11:57:40.666Z,2023-06-19T12:31:02.959Z,2023-10-23T13:34:25.329Z,1.0,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
2023-33180,GitHub_M,2023-05-17T22:25:50.696Z,2023-05-30T20:18:40.895Z,2023-05-30T20:18:40.895Z,3.1,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N
2023-33181,GitHub_M,2023-05-17T22:25:50.696Z,2023-05-30T20:57:38.437Z,2023-05-30T20:57:38.437Z,3.1,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N
2023-33182,GitHub_M,2023-05-17T22:25:50.697Z,2023-05-30T04:58:07.669Z,2023-05-30T04:58:07.669Z,3.1,NONE,0,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:N
2023-33183,GitHub_M,2023-05-17T22:25:50.697Z,2023-05-30T05:01:55.759Z,2023-05-30T05:01:55.759Z,3.1,LOW,2.6,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:N/A:N
2023-33184,GitHub_M,2023-05-17T22:25:50.697Z,2023-05-27T04:36:01.535Z,2023-05-27T04:36:01.535Z,3.1,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N
2023-33185,GitHub_M,2023-05-17T22:25:50.697Z,2023-05-26T20:03:33.725Z,2023-05-26T20:03:33.725Z,3.1,MEDIUM,4.6,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:L
2023-33186,GitHub_M,2023-05-17T22:25:50.697Z,2023-05-30T05:31:37.279Z,2023-11-06T18:12:18.600Z,3.1,HIGH,8.2,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:L
2023-33187,GitHub_M,2023-05-17T22:25:50.697Z,2023-05-26T20:11:54.507Z,2023-05-26T20:11:54.507Z,3.1,MEDIUM,5.4,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:C/C:H/I:N/A:N
